Specimen properties : Specimen label,"sample1"
Specimen properties : Diameter,"0.39900",mm
Specimen properties : Length,"14.33000",mm
Test : Rate 1,"5.00000",mm/min
Test : Start of hold value,"0.05000",mm/mm
Test : Delta,"180.00000",s

Extension,Load,Tensile stress,Time,PIP count,Tenacity,Tensile extension,Tensile strain (Extension)
(mm),(N),(MPa),(s),,(N/tex),(mm),(mm/mm)
"0.71646","1.80552","14.44001","29.89600","0.00000","1.80552","0.71646","0.05000"
"0.71646","1.80719","14.45335","29.99600","0.00000","1.80719","0.71646","0.05000"
"0.71646","1.80396","14.42749","30.09600","0.00000","1.80396","0.71646","0.05000"
"0.71646","1.80632","14.44641","30.19600","0.00000","1.80632","0.71646","0.05000"
"0.71646","1.80124","14.40579","30.29600","0.00000","1.80124","0.71646","0.05000"
"0.71646","1.78995","14.31544","30.39600","0.00000","1.78995","0.71646","0.05000"
"0.71646","1.80288","14.41886","30.49600","0.00000","1.80288","0.71646","0.05000"
"0.71646","1.80015","14.39706","30.59600","0.00000","1.80015","0.71646","0.05000"
"0.71646","1.79702","14.37200","30.69600","0.00000","1.79702","0.71646","0.05000"
"0.71646","1.79230","14.33422","30.79600","0.00000","1.79230","0.71646","0.05000"
"0.71646","1.79030","14.31826","30.89600","0.00000","1.79030","0.71646","0.05000"
"0.71646","1.79182","14.33045","30.99600","0.00000","1.79182","0.71646","0.05000"
"0.71646","1.79502","14.35598","31.09600","0.00000","1.79502","0.71646","0.05000"
"0.71646","1.79180","14.33028","31.19600","0.00000","1.79180","0.71646","0.05000"
"0.71646","1.79730","14.37428","31.29600","0.00000","1.79730","0.71646","0.05000"
"0.71646","1.78718","14.29328","31.39600","0.00000","1.78718","0.71646","0.05000"
"0.71646","1.78752","14.29604","31.49600","0.00000","1.78752","0.71646","0.05000"
"0.71646","1.78648","14.28769","31.59600","0.00000","1.78648","0.71646","0.05000"
"0.71646","1.79362","14.34478","31.69600","0.00000","1.79362","0.71646","0.05000"
"0.71646","1.78377","14.26600","31.79600","0.00000","1.78377","0.71646","0.05000"
"0.71646","1.78525","14.27791","31.89600","0.00000","1.78525","0.71646","0.05000"
"0.71646","1.77668","14.20934","31.99600","0.00000","1.77668","0.71646","0.05000"
"0.71646","1.78751","14.29594","32.09600","0.00000","1.78751","0.71646","0.05000"
"0.71646","1.77332","14.18249","32.19600","0.00000","1.77332","0.71646","0.05000"
"0.71646","1.77467","14.19323","32.29600","0.00000","1.77467","0.71646","0.05000"
"0.71646","1.77738","14.21496","32.39600","0.00000","1.77738","0.71646","0.05000"
"0.71646","1.77735","14.21469","32.49600","0.00000","1.77735","0.71646","0.05000"
"0.71646","1.78589","14.28298","32.59600","0.00000","1.78589","0.71646","0.05000"
"0.71646","1.77376","14.18595","32.69600","0.00000","1.77376","0.71646","0.05000"
"0.71646","1.77684","14.21062","32.79600","0.00000","1.77684","0.71646","0.05000"
"0.71646","1.77429","14.19021","32.89600","0.00000","1.77429","0.71646","0.05000"
"0.71646","1.77040","14.15909","32.99600","0.00000","1.77040","0.71646","0.05000"
"0.71646","1.77424","14.18979","33.09600","0.00000","1.77424","0.71646","0.05000"
"0.71646","1.77291","14.17917","33.19600","0.00000","1.77291","0.71646","0.05000"
"0.71646","1.77998","14.23571","33.29600","0.00000","1.77998","0.71646","0.05000"
"0.71646","1.77259","14.17662","33.39600","0.00000","1.77259","0.71646","0.05000"
"0.71646","1.77186","14.17082","33.49600","0.00000","1.77186","0.71646","0.05000"
"0.71646","1.76335","14.10276","33.59600","0.00000","1.76335","0.71646","0.05000"
"0.71646","1.77068","14.16132","33.69600","0.00000","1.77068","0.71646","0.05000"
"0.71646","1.76531","14.11843","33.79600","0.00000","1.76531","0.71646","0.05000"
"0.71646","1.76796","14.13962","33.89600","0.00000","1.76796","0.71646","0.05000"
"0.71646","1.76239","14.09501","33.99600","0.00000","1.76239","0.71646","0.05000"
"0.71646","1.76758","14.13653","34.09600","0.00000","1.76758","0.71646","0.05000"
"0.71646","1.76904","14.14826","34.19600","0.00000","1.76904","0.71646","0.05000"
"0.71646","1.75821","14.06164","34.29600","0.00000","1.75821","0.71646","0.05000"
"0.71646","1.76339","14.10301","34.39600","0.00000","1.76339","0.71646","0.05000"
"0.71646","1.75890","14.06711","34.49600","0.00000","1.75890","0.71646","0.05000"
"0.71646","1.75790","14.05915","34.59600","0.00000","1.75790","0.71646","0.05000"
"0.71646","1.75495","14.03550","34.69600","0.00000","1.75495","0.71646","0.05000"
"0.71646","1.75131","14.00646","34.79600","0.00000","1.75131","0.71646","0.05000"
"0.71646","1.76096","14.08360","34.89600","0.00000","1.76096","0.71646","0.05000"
"0.71646","1.75427","14.03006","34.99600","0.00000","1.75427","0.71646","0.05000"
"0.71646","1.75446","14.03160","35.09600","0.00000","1.75446","0.71646","0.05000"
"0.71646","1.75715","14.05317","35.19600","0.00000","1.75715","0.71646","0.05000"
"0.71646","1.75809","14.06063","35.29600","0.00000","1.75809","0.71646","0.05000"
"0.71646","1.75424","14.02990","35.39600","0.00000","1.75424","0.71646","0.05000"
"0.71646","1.75115","14.00514","35.49600","0.00000","1.75115","0.71646","0.05000"
"0.71646","1.75141","14.00723","35.59600","0.00000","1.75141","0.71646","0.05000"
"0.71646","1.74600","13.96395","35.69600","0.00000","1.74600","0.71646","0.05000"
"0.71646","1.74586","13.96287","35.79600","0.00000","1.74586","0.71646","0.05000"
"0.71646","1.74829","13.98227","35.89600","0.00000","1.74829","0.71646","0.05000"
"0.71646","1.73632","13.88651","35.99600","0.00000","1.73632","0.71646","0.05000"
"0.71646","1.74661","13.96882","36.09600","0.00000","1.74661","0.71646","0.05000"
"0.71646","1.74030","13.91838","36.19600","0.00000","1.74030","0.71646","0.05000"
"0.71646","1.74251","13.93606","36.29600","0.00000","1.74251","0.71646","0.05000"
"0.71646","1.74508","13.95662","36.39600","0.00000","1.74508","0.71646","0.05000"
"0.71646","1.74962","13.99288","36.49600","0.00000","1.74962","0.71646","0.05000"
"0.71646","1.73879","13.90628","36.59600","0.00000","1.73879","0.71646","0.05000"
"0.71646","1.74332","13.94255","36.69600","0.00000","1.74332","0.71646","0.05000"
"0.71646","1.74348","13.94380","36.79600","0.00000","1.74348","0.71646","0.05000"
"0.71646","1.73265","13.85718","36.89600","0.00000","1.73265","0.71646","0.05000"
"0.71646","1.73688","13.89106","36.99600","0.00000","1.73688","0.71646","0.05000"
"0.71646","1.74020","13.91760","37.09600","0.00000","1.74020","0.71646","0.05000"
"0.71646","1.74332","13.94252","37.19600","0.00000","1.74332","0.71646","0.05000"
"0.71646","1.73885","13.90679","37.29600","0.00000","1.73885","0.71646","0.05000"
"0.71646","1.73267","13.85733","37.39600","0.00000","1.73267","0.71646","0.05000"
"0.71646","1.73783","13.89866","37.49600","0.00000","1.73783","0.71646","0.05000"
"0.71646","1.73795","13.89957","37.59600","0.00000","1.73795","0.71646","0.05000"
"0.71646","1.74445","13.95157","37.69600","0.00000","1.74445","0.71646","0.05000"
"0.71646","1.73241","13.85524","37.79600","0.00000","1.73241","0.71646","0.05000"
"0.71646","1.73317","13.86134","37.89600","0.00000","1.73317","0.71646","0.05000"
"0.71646","1.73468","13.87341","37.99600","0.00000","1.73468","0.71646","0.05000"
"0.71646","1.72843","13.82346","38.09600","0.00000","1.72843","0.71646","0.05000"
"0.71646","1.73674","13.88987","38.19600","0.00000","1.73674","0.71646","0.05000"
"0.71646","1.73258","13.85660","38.29600","0.00000","1.73258","0.71646","0.05000"
"0.71646","1.73130","13.84638","38.39600","0.00000","1.73130","0.71646","0.05000"
"0.71646","1.72754","13.81634","38.49600","0.00000","1.72754","0.71646","0.05000"
"0.71646","1.73088","13.84302","38.59600","0.00000","1.73088","0.71646","0.05000"
"0.71646","1.72768","13.81742","38.69600","0.00000","1.72768","0.71646","0.05000"
"0.71646","1.72886","13.82688","38.79600","0.00000","1.72886","0.71646","0.05000"
"0.71646","1.72420","13.78963","38.89600","0.00000","1.72420","0.71646","0.05000"
"0.71646","1.72375","13.78601","38.99600","0.00000","1.72375","0.71646","0.05000"
"0.71646","1.72648","13.80781","39.09600","0.00000","1.72648","0.71646","0.05000"
"0.71646","1.72154","13.76831","39.19600","0.00000","1.72154","0.71646","0.05000"
"0.71646","1.71806","13.74048","39.29600","0.00000","1.71806","0.71646","0.05000"
"0.71646","1.72088","13.76305","39.39600","0.00000","1.72088","0.71646","0.05000"
"0.71646","1.71702","13.73216","39.49600","0.00000","1.71702","0.71646","0.05000"
"0.71646","1.72170","13.76963","39.59600","0.00000","1.72170","0.71646","0.05000"
"0.71646","1.71965","13.75323","39.69600","0.00000","1.71965","0.71646","0.05000"
"0.71646","1.72502","13.79614","39.79600","0.00000","1.72502","0.71646","0.05000"
"0.71646","1.71451","13.71210","39.89600","0.00000","1.71451","0.71646","0.05000"
"0.71646","1.71743","13.73546","39.99600","0.00000","1.71743","0.71646","0.05000"
"0.71646","1.71546","13.71975","40.09600","0.00000","1.71546","0.71646","0.05000"
"0.71646","1.71344","13.70356","40.19600","0.00000","1.71344","0.71646","0.05000"
"0.71646","1.72363","13.78507","40.29600","0.00000","1.72363","0.71646","0.05000"
"0.71646","1.71853","13.74426","40.39600","0.00000","1.71853","0.71646","0.05000"
"0.71646","1.71903","13.74826","40.49600","0.00000","1.71903","0.71646","0.05000"
"0.71646","1.71616","13.72534","40.59600","0.00000","1.71616","0.71646","0.05000"
"0.71646","1.71529","13.71832","40.69600","0.00000","1.71529","0.71646","0.05000"
"0.71646","1.71697","13.73177","40.79600","0.00000","1.71697","0.71646","0.05000"
"0.71646","1.70899","13.66797","40.89600","0.00000","1.70899","0.71646","0.05000"
"0.71646","1.71520","13.71764","40.99600","0.00000","1.71520","0.71646","0.05000"
"0.71646","1.70566","13.64135","41.09600","0.00000","1.70566","0.71646","0.05000"
"0.71646","1.70579","13.64235","41.19600","0.00000","1.70579","0.71646","0.05000"
"0.71646","1.71277","13.69820","41.29600","0.00000","1.71277","0.71646","0.05000"
"0.71646","1.71257","13.69656","41.39600","0.00000","1.71257","0.71646","0.05000"
"0.71646","1.70742","13.65542","41.49600","0.00000","1.70742","0.71646","0.05000"
"0.71646","1.70395","13.62763","41.59600","0.00000","1.70395","0.71646","0.05000"
"0.71646","1.71159","13.68880","41.69600","0.00000","1.71159","0.71646","0.05000"
"0.71646","1.70900","13.66801","41.79600","0.00000","1.70900","0.71646","0.05000"
"0.71646","1.70664","13.64919","41.89600","0.00000","1.70664","0.71646","0.05000"
"0.71646","1.70806","13.66049","41.99600","0.00000","1.70806","0.71646","0.05000"
"0.71646","1.70169","13.60957","42.09600","0.00000","1.70169","0.71646","0.05000"
"0.71646","1.69751","13.57618","42.19600","0.00000","1.69751","0.71646","0.05000"
"0.71646","1.70345","13.62367","42.29600","0.00000","1.70345","0.71646","0.05000"
"0.71646","1.69770","13.57768","42.39600","0.00000","1.69770","0.71646","0.05000"
"0.71646","1.69827","13.58222","42.49600","0.00000","1.69827","0.71646","0.05000"
"0.71646","1.70511","13.63695","42.59600","0.00000","1.70511","0.71646","0.05000"
"0.71646","1.70038","13.59912","42.69600","0.00000","1.70038","0.71646","0.05000"
"0.71646","1.69945","13.59167","42.79600","0.00000","1.69945","0.71646","0.05000"
"0.71646","1.70020","13.59770","42.89600","0.00000","1.70020","0.71646","0.05000"
"0.71646","1.69259","13.53681","42.99600","0.00000","1.69259","0.71646","0.05000"
"0.71646","1.70537","13.63898","43.09600","0.00000","1.70537","0.71646","0.05000"
"0.71646","1.70115","13.60530","43.19600","0.00000","1.70115","0.71646","0.05000"
"0.71646","1.70572","13.64181","43.29600","0.00000","1.70572","0.71646","0.05000"
"0.71646","1.69815","13.58126","43.39600","0.00000","1.69815","0.71646","0.05000"
"0.71646","1.69407","13.54861","43.49600","0.00000","1.69407","0.71646","0.05000"
"0.71646","1.69806","13.58054","43.59600","0.00000","1.69806","0.71646","0.05000"
"0.71646","1.69158","13.52874","43.69600","0.00000","1.69158","0.71646","0.05000"
"0.71646","1.69798","13.57994","43.79600","0.00000","1.69798","0.71646","0.05000"
"0.71646","1.69839","13.58323","43.89600","0.00000","1.69839","0.71646","0.05000"
"0.71646","1.69721","13.57375","43.99600","0.00000","1.69721","0.71646","0.05000"
"0.71646","1.69969","13.59358","44.09600","0.00000","1.69969","0.71646","0.05000"
"0.71646","1.69394","13.54761","44.19600","0.00000","1.69394","0.71646","0.05000"
"0.71646","1.69342","13.54347","44.29600","0.00000","1.69342","0.71646","0.05000"
"0.71646","1.68882","13.50665","44.39600","0.00000","1.68882","0.71646","0.05000"
"0.71646","1.69247","13.53586","44.49600","0.00000","1.69247","0.71646","0.05000"
"0.71646","1.68268","13.45751","44.59600","0.00000","1.68268","0.71646","0.05000"
"0.71646","1.68475","13.47407","44.69600","0.00000","1.68475","0.71646","0.05000"
"0.71646","1.69176","13.53020","44.79600","0.00000","1.69176","0.71646","0.05000"
"0.71646","1.69084","13.52278","44.89600","0.00000","1.69084","0.71646","0.05000"
"0.71646","1.68249","13.45601","44.99600","0.00000","1.68249","0.71646","0.05000"
"0.71646","1.68716","13.49338","45.09600","0.00000","1.68716","0.71646","0.05000"
"0.71646","1.68556","13.48056","45.19600","0.00000","1.68556","0.71646","0.05000"
"0.71646","1.68688","13.49118","45.29600","0.00000","1.68688","0.71646","0.05000"
"0.71646","1.67829","13.42246","45.39600","0.00000","1.67829","0.71646","0.05000"
"0.71646","1.68965","13.51327","45.49600","0.00000","1.68965","0.71646","0.05000"
"0.71646","1.67685","13.41095","45.59600","0.00000","1.67685","0.71646","0.05000"
"0.71646","1.68049","13.44005","45.69600","0.00000","1.68049","0.71646","0.05000"
"0.71646","1.67785","13.41892","45.79600","0.00000","1.67785","0.71646","0.05000"
"0.71646","1.68013","13.43717","45.89600","0.00000","1.68013","0.71646","0.05000"
"0.71646","1.68057","13.44067","45.99600","0.00000","1.68057","0.71646","0.05000"
"0.71646","1.68027","13.43829","46.09600","0.00000","1.68027","0.71646","0.05000"
"0.71646","1.67319","13.38167","46.19600","0.00000","1.67319","0.71646","0.05000"
"0.71646","1.67497","13.39590","46.29600","0.00000","1.67497","0.71646","0.05000"
"0.71646","1.68783","13.49870","46.39600","0.00000","1.68783","0.71646","0.05000"
"0.71646","1.68084","13.44286","46.49600","0.00000","1.68084","0.71646","0.05000"
"0.71646","1.68497","13.47585","46.59600","0.00000","1.68497","0.71646","0.05000"
"0.71646","1.67408","13.38877","46.69600","0.00000","1.67408","0.71646","0.05000"
"0.71646","1.67688","13.41115","46.79600","0.00000","1.67688","0.71646","0.05000"
"0.71646","1.67529","13.39841","46.89600","0.00000","1.67529","0.71646","0.05000"
"0.71646","1.67043","13.35955","46.99600","0.00000","1.67043","0.71646","0.05000"
"0.71646","1.67500","13.39609","47.09600","0.00000","1.67500","0.71646","0.05000"
"0.71646","1.67466","13.39342","47.19600","0.00000","1.67466","0.71646","0.05000"
"0.71646","1.66984","13.35484","47.29600","0.00000","1.66984","0.71646","0.05000"
"0.71646","1.66581","13.32260","47.39600","0.00000","1.66581","0.71646","0.05000"
"0.71646","1.67408","13.38879","47.49600","0.00000","1.67408","0.71646","0.05000"
"0.71646","1.67116","13.36542","47.59600","0.00000","1.67116","0.71646","0.05000"
"0.71646","1.67413","13.38920","47.69600","0.00000","1.67413","0.71646","0.05000"
"0.71646","1.66789","13.33929","47.79600","0.00000","1.66789","0.71646","0.05000"
"0.71646","1.66155","13.28855","47.89600","0.00000","1.66155","0.71646","0.05000"
"0.71646","1.67314","13.38126","47.99600","0.00000","1.67314","0.71646","0.05000"
"0.71646","1.66833","13.34280","48.09600","0.00000","1.66833","0.71646","0.05000"
"0.71646","1.65844","13.26365","48.19600","0.00000","1.65844","0.71646","0.05000"
"0.71646","1.67155","13.36850","48.29600","0.00000","1.67155","0.71646","0.05000"
"0.71646","1.67234","13.37485","48.39600","0.00000","1.67234","0.71646","0.05000"
"0.71646","1.67239","13.37525","48.49600","0.00000","1.67239","0.71646","0.05000"
"0.71646","1.66486","13.31503","48.59600","0.00000","1.66486","0.71646","0.05000"
"0.71646","1.67159","13.36889","48.69600","0.00000","1.67159","0.71646","0.05000"
"0.71646","1.66202","13.29233","48.79600","0.00000","1.66202","0.71646","0.05000"
"0.71646","1.66029","13.27846","48.89600","0.00000","1.66029","0.71646","0.05000"
"0.71646","1.66651","13.32820","48.99600","0.00000","1.66651","0.71646","0.05000"
"0.71646","1.66191","13.29142","49.09600","0.00000","1.66191","0.71646","0.05000"
"0.71646","1.66370","13.30577","49.19600","0.00000","1.66370","0.71646","0.05000"
"0.71646","1.66202","13.29231","49.29600","0.00000","1.66202","0.71646","0.05000"
"0.71646","1.66423","13.31001","49.39600","0.00000","1.66423","0.71646","0.05000"
"0.71646","1.66545","13.31976","49.49600","0.00000","1.66545","0.71646","0.05000"
"0.71646","1.66697","13.33189","49.59600","0.00000","1.66697","0.71646","0.05000"
"0.71646","1.65960","13.27294","49.69600","0.00000","1.65960","0.71646","0.05000"
"0.71646","1.65898","13.26801","49.79600","0.00000","1.65898","0.71646","0.05000"
"0.71646","1.66180","13.29053","49.89600","0.00000","1.66180","0.71646","0.05000"
"0.71646","1.65910","13.26892","49.99600","0.00000","1.65910","0.71646","0.05000"
"0.71646","1.66234","13.29488","50.09600","0.00000","1.66234","0.71646","0.05000"
"0.71646","1.65542","13.23950","50.19600","0.00000","1.65542","0.71646","0.05000"
"0.71646","1.65674","13.25009","50.29600","0.00000","1.65674","0.71646","0.05000"
"0.71646","1.65764","13.25725","50.39600","0.00000","1.65764","0.71646","0.05000"
"0.71646","1.65415","13.22935","50.49600","0.00000","1.65415","0.71646","0.05000"
"0.71646","1.65655","13.24855","50.59600","0.00000","1.65655","0.71646","0.05000"
"0.71646","1.65614","13.24530","50.69600","0.00000","1.65614","0.71646","0.05000"
"0.71646","1.65198","13.21205","50.79600","0.00000","1.65198","0.71646","0.05000"
"0.71646","1.65265","13.21738","50.89600","0.00000","1.65265","0.71646","0.05000"
"0.71646","1.64967","13.19356","50.99600","0.00000","1.64967","0.71646","0.05000"
"0.71646","1.65192","13.21151","51.09600","0.00000","1.65192","0.71646","0.05000"
"0.71646","1.64923","13.19005","51.19600","0.00000","1.64923","0.71646","0.05000"
"0.71646","1.64476","13.15426","51.29600","0.00000","1.64476","0.71646","0.05000"
"0.71646","1.64820","13.18177","51.39600","0.00000","1.64820","0.71646","0.05000"
"0.71646","1.64353","13.14447","51.49600","0.00000","1.64353","0.71646","0.05000"
"0.71646","1.64572","13.16198","51.59600","0.00000","1.64572","0.71646","0.05000"
"0.71646","1.64989","13.19532","51.69600","0.00000","1.64989","0.71646","0.05000"
"0.71646","1.64004","13.11653","51.79600","0.00000","1.64004","0.71646","0.05000"
"0.71646","1.63717","13.09357","51.89600","0.00000","1.63717","0.71646","0.05000"
"0.71646","1.64845","13.18375","51.99600","0.00000","1.64845","0.71646","0.05000"
"0.71646","1.64528","13.15846","52.09600","0.00000","1.64528","0.71646","0.05000"
"0.71646","1.64579","13.16254","52.19600","0.00000","1.64579","0.71646","0.05000"
"0.71646","1.63988","13.11522","52.29600","0.00000","1.63988","0.71646","0.05000"
"0.71646","1.63708","13.09283","52.39600","0.00000","1.63708","0.71646","0.05000"
"0.71646","1.64090","13.12341","52.49600","0.00000","1.64090","0.71646","0.05000"
"0.71646","1.63931","13.11065","52.59600","0.00000","1.63931","0.71646","0.05000"
"0.71646","1.64012","13.11717","52.69600","0.00000","1.64012","0.71646","0.05000"
"0.71646","1.64473","13.15402","52.79600","0.00000","1.64473","0.71646","0.05000"
"0.71646","1.64357","13.14476","52.89600","0.00000","1.64357","0.71646","0.05000"
"0.71646","1.64114","13.12531","52.99600","0.00000","1.64114","0.71646","0.05000"
"0.71646","1.63862","13.10519","53.09600","0.00000","1.63862","0.71646","0.05000"
"0.71646","1.63492","13.07560","53.19600","0.00000","1.63492","0.71646","0.05000"
"0.71646","1.64228","13.13447","53.29600","0.00000","1.64228","0.71646","0.05000"
"0.71646","1.64080","13.12261","53.39600","0.00000","1.64080","0.71646","0.05000"
"0.71646","1.64086","13.12309","53.49600","0.00000","1.64086","0.71646","0.05000"
"0.71646","1.64352","13.14437","53.59600","0.00000","1.64352","0.71646","0.05000"
"0.71646","1.63827","13.10237","53.69600","0.00000","1.63827","0.71646","0.05000"
"0.71646","1.64113","13.12522","53.79600","0.00000","1.64113","0.71646","0.05000"
"0.71646","1.62387","12.98720","53.89600","0.00000","1.62387","0.71646","0.05000"
"0.71646","1.63521","13.07792","53.99600","0.00000","1.63521","0.71646","0.05000"
"0.71646","1.63319","13.06174","54.09600","0.00000","1.63319","0.71646","0.05000"
"0.71646","1.63567","13.08160","54.19600","0.00000","1.63567","0.71646","0.05000"
"0.71646","1.63841","13.10349","54.29600","0.00000","1.63841","0.71646","0.05000"
"0.71646","1.62901","13.02829","54.39600","0.00000","1.62901","0.71646","0.05000"
"0.71646","1.63346","13.06394","54.49600","0.00000","1.63346","0.71646","0.05000"
"0.71646","1.63267","13.05755","54.59600","0.00000","1.63267","0.71646","0.05000"
"0.71646","1.62964","13.03337","54.69600","0.00000","1.62964","0.71646","0.05000"
"0.71646","1.62986","13.03511","54.79600","0.00000","1.62986","0.71646","0.05000"
"0.71646","1.63511","13.07713","54.89600","0.00000","1.63511","0.71646","0.05000"
"0.71646","1.62594","13.00377","54.99600","0.00000","1.62594","0.71646","0.05000"
"0.71646","1.62284","12.97898","55.09600","0.00000","1.62284","0.71646","0.05000"
"0.71646","1.62478","12.99445","55.19600","0.00000","1.62478","0.71646","0.05000"
"0.71646","1.61947","12.95202","55.29600","0.00000","1.61947","0.71646","0.05000"
"0.71646","1.62603","13.00446","55.39600","0.00000","1.62603","0.71646","0.05000"
"0.71646","1.62902","13.02837","55.49600","0.00000","1.62902","0.71646","0.05000"
"0.71646","1.62633","13.00687","55.59600","0.00000","1.62633","0.71646","0.05000"
"0.71646","1.62066","12.96150","55.69600","0.00000","1.62066","0.71646","0.05000"
"0.71646","1.63105","13.04464","55.79600","0.00000","1.63105","0.71646","0.05000"
"0.71646","1.62168","12.96973","55.89600","0.00000","1.62168","0.71646","0.05000"
"0.71646","1.63060","13.04104","55.99600","0.00000","1.63060","0.71646","0.05000"
"0.71646","1.62979","13.03454","56.09600","0.00000","1.62979","0.71646","0.05000"
"0.71646","1.62576","13.00233","56.19600","0.00000","1.62576","0.71646","0.05000"
"0.71646","1.62202","12.97238","56.29600","0.00000","1.62202","0.71646","0.05000"
"0.71646","1.61837","12.94325","56.39600","0.00000","1.61837","0.71646","0.05000"
"0.71646","1.61806","12.94075","56.49600","0.00000","1.61806","0.71646","0.05000"
"0.71646","1.60758","12.85696","56.59600","0.00000","1.60758","0.71646","0.05000"
"0.71646","1.61758","12.93687","56.69600","0.00000","1.61758","0.71646","0.05000"
"0.71646","1.62068","12.96166","56.79600","0.00000","1.62068","0.71646","0.05000"
"0.71646","1.61640","12.92743","56.89600","0.00000","1.61640","0.71646","0.05000"
"0.71646","1.61377","12.90642","56.99600","0.00000","1.61377","0.71646","0.05000"
"0.71646","1.61196","12.89191","57.09600","0.00000","1.61196","0.71646","0.05000"
"0.71646","1.61331","12.90272","57.19600","0.00000","1.61331","0.71646","0.05000"
"0.71646","1.61275","12.89825","57.29600","0.00000","1.61275","0.71646","0.05000"
"0.71646","1.60370","12.82587","57.39600","0.00000","1.60370","0.71646","0.05000"
"0.71646","1.61110","12.88507","57.49600","0.00000","1.61110","0.71646","0.05000"
"0.71646","1.60702","12.85240","57.59600","0.00000","1.60702","0.71646","0.05000"
"0.71646","1.61076","12.88237","57.69600","0.00000","1.61076","0.71646","0.05000"
"0.71646","1.60482","12.83485","57.79600","0.00000","1.60482","0.71646","0.05000"
"0.71646","1.60533","12.83889","57.89600","0.00000","1.60533","0.71646","0.05000"
"0.71646","1.60273","12.81813","57.99600","0.00000","1.60273","0.71646","0.05000"
"0.71646","1.60047","12.80009","58.09600","0.00000","1.60047","0.71646","0.05000"
"0.71646","1.60004","12.79659","58.19600","0.00000","1.60004","0.71646","0.05000"
"0.71646","1.60561","12.84116","58.29600","0.00000","1.60561","0.71646","0.05000"
"0.71646","1.60694","12.85181","58.39600","0.00000","1.60694","0.71646","0.05000"
"0.71646","1.60250","12.81626","58.49600","0.00000","1.60250","0.71646","0.05000"
"0.71646","1.60904","12.86861","58.59600","0.00000","1.60904","0.71646","0.05000"
"0.71646","1.60910","12.86909","58.69600","0.00000","1.60910","0.71646","0.05000"
"0.71646","1.60161","12.80918","58.79600","0.00000","1.60161","0.71646","0.05000"
"0.71646","1.60641","12.84753","58.89600","0.00000","1.60641","0.71646","0.05000"
"0.71646","1.61322","12.90206","58.99600","0.00000","1.61322","0.71646","0.05000"
"0.71646","1.60584","12.84297","59.09600","0.00000","1.60584","0.71646","0.05000"
"0.71646","1.60993","12.87569","59.19600","0.00000","1.60993","0.71646","0.05000"
"0.71646","1.60524","12.83822","59.29600","0.00000","1.60524","0.71646","0.05000"
"0.71646","1.61174","12.89015","59.39600","0.00000","1.61174","0.71646","0.05000"
"0.71646","1.60858","12.86490","59.49600","0.00000","1.60858","0.71646","0.05000"
"0.71646","1.60362","12.82526","59.59600","0.00000","1.60362","0.71646","0.05000"
"0.71646","1.60615","12.84547","59.69600","0.00000","1.60615","0.71646","0.05000"
"0.71646","1.61006","12.87676","59.79600","0.00000","1.61006","0.71646","0.05000"
"0.71646","1.60726","12.85440","59.89600","0.00000","1.60726","0.71646","0.05000"
"0.71646","1.60545","12.83987","59.99600","0.00000","1.60545","0.71646","0.05000"
"0.71646","1.60751","12.85639","60.09600","0.00000","1.60751","0.71646","0.05000"
"0.71646","1.60259","12.81699","60.19600","0.00000","1.60259","0.71646","0.05000"
"0.71646","1.60844","12.86379","60.29600","0.00000","1.60844","0.71646","0.05000"
"0.71646","1.60166","12.80957","60.39600","0.00000","1.60166","0.71646","0.05000"
"0.71646","1.60876","12.86632","60.49600","0.00000","1.60876","0.71646","0.05000"
"0.71646","1.60357","12.82489","60.59600","0.00000","1.60357","0.71646","0.05000"
"0.71646","1.60308","12.82091","60.69600","0.00000","1.60308","0.71646","0.05000"
"0.71646","1.59955","12.79270","60.79600","0.00000","1.59955","0.71646","0.05000"
"0.71646","1.60412","12.82925","60.89600","0.00000","1.60412","0.71646","0.05000"
"0.71646","1.60534","12.83898","60.99600","0.00000","1.60534","0.71646","0.05000"
"0.71646","1.59812","12.78123","61.09600","0.00000","1.59812","0.71646","0.05000"
"0.71646","1.60377","12.82641","61.19600","0.00000","1.60377","0.71646","0.05000"
"0.71646","1.59608","12.76497","61.29600","0.00000","1.59608","0.71646","0.05000"
"0.71646","1.59729","12.77463","61.39600","0.00000","1.59729","0.71646","0.05000"
"0.71646","1.59351","12.74440","61.49600","0.00000","1.59351","0.71646","0.05000"
"0.71646","1.60351","12.82439","61.59600","0.00000","1.60351","0.71646","0.05000"
"0.71646","1.59482","12.75487","61.69600","0.00000","1.59482","0.71646","0.05000"
"0.71646","1.59677","12.77049","61.79600","0.00000","1.59677","0.71646","0.05000"
"0.71646","1.59822","12.78203","61.89600","0.00000","1.59822","0.71646","0.05000"
"0.71646","1.59552","12.76047","61.99600","0.00000","1.59552","0.71646","0.05000"
"0.71646","1.60172","12.81004","62.09600","0.00000","1.60172","0.71646","0.05000"
"0.71646","1.60117","12.80566","62.19600","0.00000","1.60117","0.71646","0.05000"
"0.71646","1.59805","12.78067","62.29600","0.00000","1.59805","0.71646","0.05000"
"0.71646","1.59590","12.76351","62.39600","0.00000","1.59590","0.71646","0.05000"
"0.71646","1.59767","12.77769","62.49600","0.00000","1.59767","0.71646","0.05000"
"0.71646","1.59674","12.77020","62.59600","0.00000","1.59674","0.71646","0.05000"
