Specimen properties : Specimen label,""
Specimen properties : Diameter,"0.37600",mm
Specimen properties : Length,"12.02000",mm
Test : Rate 1,"5.00000",mm/min
Test : Start of hold value,"0.05000",mm/mm
Test : Duration,"180.00000",s

Extension,Load,Tensile stress,Time,PIP count,Tenacity,Tensile extension,Tensile strain (Extension)
(mm),(N),(MPa),(s),,(N/tex),(mm),(mm/mm)
"0.60062","0.94969","8.55294","30.80800","0.00000","0.94969","0.60062","0.04997"
"0.60062","0.96037","8.64914","30.90800","0.00000","0.96037","0.60062","0.04997"
"0.60062","0.95085","8.56345","31.00800","0.00000","0.95085","0.60062","0.04997"
"0.60062","0.95257","8.57890","31.10800","0.00000","0.95257","0.60062","0.04997"
"0.60062","0.95412","8.59286","31.20800","0.00000","0.95412","0.60062","0.04997"
"0.60062","0.95600","8.60978","31.30800","0.00000","0.95600","0.60062","0.04997"
"0.60062","0.95378","8.58980","31.40800","0.00000","0.95378","0.60062","0.04997"
"0.60062","0.95088","8.56369","31.50800","0.00000","0.95088","0.60062","0.04997"
"0.60062","0.94808","8.53843","31.60800","0.00000","0.94808","0.60062","0.04997"
"0.60062","0.95231","8.57657","31.70800","0.00000","0.95231","0.60062","0.04997"
"0.60062","0.95314","8.58398","31.80800","0.00000","0.95314","0.60062","0.04997"
"0.60062","0.95264","8.57953","31.90800","0.00000","0.95264","0.60062","0.04997"
"0.60062","0.94825","8.54001","32.00800","0.00000","0.94825","0.60062","0.04997"
"0.60062","0.95022","8.55777","32.10800","0.00000","0.95022","0.60062","0.04997"
"0.60062","0.95156","8.56981","32.20800","0.00000","0.95156","0.60062","0.04997"
"0.60062","0.95147","8.56894","32.30800","0.00000","0.95147","0.60062","0.04997"
"0.60062","0.94639","8.52321","32.40800","0.00000","0.94639","0.60062","0.04997"
"0.60062","0.95102","8.56491","32.50800","0.00000","0.95102","0.60062","0.04997"
"0.60062","0.95150","8.56927","32.60800","0.00000","0.95150","0.60062","0.04997"
"0.60062","0.95214","8.57500","32.70800","0.00000","0.95214","0.60062","0.04997"
"0.60062","0.95727","8.62121","32.80800","0.00000","0.95727","0.60062","0.04997"
"0.60062","0.95358","8.58799","32.90800","0.00000","0.95358","0.60062","0.04997"
"0.60062","0.94771","8.53510","33.00800","0.00000","0.94771","0.60062","0.04997"
"0.60062","0.95300","8.58279","33.10800","0.00000","0.95300","0.60062","0.04997"
"0.60062","0.95095","8.56431","33.20800","0.00000","0.95095","0.60062","0.04997"
"0.60062","0.94927","8.54916","33.30800","0.00000","0.94927","0.60062","0.04997"
"0.60062","0.95119","8.56649","33.40800","0.00000","0.95119","0.60062","0.04997"
"0.60062","0.95390","8.59091","33.50800","0.00000","0.95390","0.60062","0.04997"
"0.60062","0.94684","8.52726","33.60800","0.00000","0.94684","0.60062","0.04997"
"0.60062","0.94688","8.52769","33.70800","0.00000","0.94688","0.60062","0.04997"
"0.60062","0.94504","8.51104","33.80800","0.00000","0.94504","0.60062","0.04997"
"0.60062","0.95153","8.56957","33.90800","0.00000","0.95153","0.60062","0.04997"
"0.60062","0.94712","8.52984","34.00800","0.00000","0.94712","0.60062","0.04997"
"0.60062","0.95185","8.57245","34.10800","0.00000","0.95185","0.60062","0.04997"
"0.60062","0.94789","8.53676","34.20800","0.00000","0.94789","0.60062","0.04997"
"0.60062","0.94828","8.54023","34.30800","0.00000","0.94828","0.60062","0.04997"
"0.60062","0.94504","8.51112","34.40800","0.00000","0.94504","0.60062","0.04997"
"0.60062","0.95405","8.59219","34.50800","0.00000","0.95405","0.60062","0.04997"
"0.60062","0.94939","8.55025","34.60800","0.00000","0.94939","0.60062","0.04997"
"0.60062","0.94593","8.51908","34.70800","0.00000","0.94593","0.60062","0.04997"
"0.60062","0.94969","8.55296","34.80800","0.00000","0.94969","0.60062","0.04997"
"0.60062","0.95197","8.57350","34.90800","0.00000","0.95197","0.60062","0.04997"
"0.60062","0.95146","8.56891","35.00800","0.00000","0.95146","0.60062","0.04997"
"0.60062","0.95353","8.58754","35.10800","0.00000","0.95353","0.60062","0.04997"
"0.60062","0.93914","8.45790","35.20800","0.00000","0.93914","0.60062","0.04997"
"0.60062","0.94136","8.47793","35.30800","0.00000","0.94136","0.60062","0.04997"
"0.60062","0.95193","8.57310","35.40800","0.00000","0.95193","0.60062","0.04997"
"0.60062","0.95134","8.56779","35.50800","0.00000","0.95134","0.60062","0.04997"
"0.60062","0.94259","8.48899","35.60800","0.00000","0.94259","0.60062","0.04997"
"0.60062","0.95066","8.56169","35.70800","0.00000","0.95066","0.60062","0.04997"
"0.60062","0.93996","8.46532","35.80800","0.00000","0.93996","0.60062","0.04997"
"0.60062","0.94353","8.49747","35.90800","0.00000","0.94353","0.60062","0.04997"
"0.60062","0.94318","8.49432","36.00800","0.00000","0.94318","0.60062","0.04997"
"0.60062","0.94546","8.51488","36.10800","0.00000","0.94546","0.60062","0.04997"
"0.60062","0.94627","8.52217","36.20800","0.00000","0.94627","0.60062","0.04997"
"0.60062","0.94441","8.50536","36.30800","0.00000","0.94441","0.60062","0.04997"
"0.60062","0.94600","8.51974","36.40800","0.00000","0.94600","0.60062","0.04997"
"0.60062","0.93731","8.44149","36.50800","0.00000","0.93731","0.60062","0.04997"
"0.60062","0.94608","8.52046","36.60800","0.00000","0.94608","0.60062","0.04997"
"0.60062","0.94727","8.53113","36.70800","0.00000","0.94727","0.60062","0.04997"
"0.60062","0.93855","8.45259","36.80800","0.00000","0.93855","0.60062","0.04997"
"0.60062","0.94766","8.53465","36.90800","0.00000","0.94766","0.60062","0.04997"
"0.60062","0.94142","8.47848","37.00800","0.00000","0.94142","0.60062","0.04997"
"0.60062","0.94056","8.47073","37.10800","0.00000","0.94056","0.60062","0.04997"
"0.60062","0.94693","8.52815","37.20800","0.00000","0.94693","0.60062","0.04997"
"0.60062","0.94875","8.54448","37.30800","0.00000","0.94875","0.60062","0.04997"
"0.60062","0.94411","8.50266","37.40800","0.00000","0.94411","0.60062","0.04997"
"0.60062","0.94043","8.46958","37.50800","0.00000","0.94043","0.60062","0.04997"
"0.60062","0.94952","8.55143","37.60800","0.00000","0.94952","0.60062","0.04997"
"0.60062","0.94196","8.48339","37.70800","0.00000","0.94196","0.60062","0.04997"
"0.60062","0.94096","8.47431","37.80800","0.00000","0.94096","0.60062","0.04997"
"0.60062","0.93845","8.45171","37.90800","0.00000","0.93845","0.60062","0.04997"
"0.60062","0.94348","8.49704","38.00800","0.00000","0.94348","0.60062","0.04997"
"0.60062","0.93134","8.38772","38.10800","0.00000","0.93134","0.60062","0.04997"
"0.60062","0.94165","8.48054","38.20800","0.00000","0.94165","0.60062","0.04997"
"0.60062","0.94613","8.52089","38.30800","0.00000","0.94613","0.60062","0.04997"
"0.60062","0.93538","8.42412","38.40800","0.00000","0.93538","0.60062","0.04997"
"0.60062","0.94268","8.48982","38.50800","0.00000","0.94268","0.60062","0.04997"
"0.60062","0.94065","8.47158","38.60800","0.00000","0.94065","0.60062","0.04997"
"0.60062","0.94099","8.47462","38.70800","0.00000","0.94099","0.60062","0.04997"
"0.60062","0.94152","8.47933","38.80800","0.00000","0.94152","0.60062","0.04997"
"0.60062","0.93804","8.44801","38.90800","0.00000","0.93804","0.60062","0.04997"
"0.60062","0.93945","8.46075","39.00800","0.00000","0.93945","0.60062","0.04997"
"0.60062","0.93821","8.44955","39.10800","0.00000","0.93821","0.60062","0.04997"
"0.60062","0.94329","8.49533","39.20800","0.00000","0.94329","0.60062","0.04997"
"0.60062","0.94215","8.48509","39.30800","0.00000","0.94215","0.60062","0.04997"
"0.60062","0.93288","8.40159","39.40800","0.00000","0.93288","0.60062","0.04997"
"0.60062","0.94370","8.49902","39.50800","0.00000","0.94370","0.60062","0.04997"
"0.60062","0.94513","8.51190","39.60800","0.00000","0.94513","0.60062","0.04997"
"0.60062","0.94050","8.47020","39.70800","0.00000","0.94050","0.60062","0.04997"
"0.60062","0.93905","8.45714","39.80800","0.00000","0.93905","0.60062","0.04997"
"0.60062","0.93773","8.44523","39.90800","0.00000","0.93773","0.60062","0.04997"
"0.60062","0.93831","8.45043","40.00800","0.00000","0.93831","0.60062","0.04997"
"0.60062","0.93896","8.45633","40.10800","0.00000","0.93896","0.60062","0.04997"
"0.60062","0.94136","8.47790","40.20800","0.00000","0.94136","0.60062","0.04997"
"0.60062","0.93922","8.45870","40.30800","0.00000","0.93922","0.60062","0.04997"
"0.60062","0.93846","8.45186","40.40800","0.00000","0.93846","0.60062","0.04997"
"0.60062","0.93925","8.45897","40.50800","0.00000","0.93925","0.60062","0.04997"
"0.60062","0.94033","8.46869","40.60800","0.00000","0.94033","0.60062","0.04997"
"0.60062","0.94160","8.48009","40.70800","0.00000","0.94160","0.60062","0.04997"
"0.60062","0.93630","8.43235","40.80800","0.00000","0.93630","0.60062","0.04997"
"0.60062","0.94387","8.50055","40.90800","0.00000","0.94387","0.60062","0.04997"
"0.60062","0.94262","8.48925","41.00800","0.00000","0.94262","0.60062","0.04997"
"0.60062","0.94244","8.48770","41.10800","0.00000","0.94244","0.60062","0.04997"
"0.60062","0.93435","8.41476","41.20800","0.00000","0.93435","0.60062","0.04997"
"0.60062","0.93445","8.41568","41.30800","0.00000","0.93445","0.60062","0.04997"
"0.60062","0.93628","8.43219","41.40800","0.00000","0.93628","0.60062","0.04997"
"0.60062","0.93854","8.45257","41.50800","0.00000","0.93854","0.60062","0.04997"
"0.60062","0.93106","8.38513","41.60800","0.00000","0.93106","0.60062","0.04997"
"0.60062","0.93246","8.39775","41.70800","0.00000","0.93246","0.60062","0.04997"
"0.60062","0.94001","8.46578","41.80800","0.00000","0.94001","0.60062","0.04997"
"0.60062","0.93531","8.42345","41.90800","0.00000","0.93531","0.60062","0.04997"
"0.60062","0.93940","8.46032","42.00800","0.00000","0.93940","0.60062","0.04997"
"0.60062","0.93927","8.45910","42.10800","0.00000","0.93927","0.60062","0.04997"
"0.60062","0.93665","8.43549","42.20800","0.00000","0.93665","0.60062","0.04997"
"0.60062","0.94016","8.46715","42.30800","0.00000","0.94016","0.60062","0.04997"
"0.60062","0.93853","8.45243","42.40800","0.00000","0.93853","0.60062","0.04997"
"0.60062","0.94128","8.47720","42.50800","0.00000","0.94128","0.60062","0.04997"
"0.60062","0.93864","8.45348","42.60800","0.00000","0.93864","0.60062","0.04997"
"0.60062","0.93913","8.45788","42.70800","0.00000","0.93913","0.60062","0.04997"
"0.60062","0.93987","8.46454","42.80800","0.00000","0.93987","0.60062","0.04997"
"0.60062","0.93803","8.44792","42.90800","0.00000","0.93803","0.60062","0.04997"
"0.60062","0.93829","8.45031","43.00800","0.00000","0.93829","0.60062","0.04997"
"0.60062","0.93797","8.44745","43.10800","0.00000","0.93797","0.60062","0.04997"
"0.60062","0.93420","8.41343","43.20800","0.00000","0.93420","0.60062","0.04997"
"0.60062","0.94028","8.46819","43.30800","0.00000","0.94028","0.60062","0.04997"
"0.60062","0.93551","8.42524","43.40800","0.00000","0.93551","0.60062","0.04997"
"0.60062","0.93809","8.44846","43.50800","0.00000","0.93809","0.60062","0.04997"
"0.60062","0.93336","8.40592","43.60800","0.00000","0.93336","0.60062","0.04997"
"0.60062","0.94242","8.48744","43.70800","0.00000","0.94242","0.60062","0.04997"
"0.60062","0.93267","8.39966","43.80800","0.00000","0.93267","0.60062","0.04997"
"0.60062","0.93695","8.43826","43.90800","0.00000","0.93695","0.60062","0.04997"
"0.60062","0.93665","8.43556","44.00800","0.00000","0.93665","0.60062","0.04997"
"0.60062","0.94063","8.47138","44.10800","0.00000","0.94063","0.60062","0.04997"
"0.60062","0.93185","8.39232","44.20800","0.00000","0.93185","0.60062","0.04997"
"0.60062","0.93224","8.39582","44.30800","0.00000","0.93224","0.60062","0.04997"
"0.60062","0.94327","8.49512","44.40800","0.00000","0.94327","0.60062","0.04997"
"0.60062","0.94347","8.49695","44.50800","0.00000","0.94347","0.60062","0.04997"
"0.60062","0.93511","8.42167","44.60800","0.00000","0.93511","0.60062","0.04997"
"0.60062","0.93660","8.43506","44.70800","0.00000","0.93660","0.60062","0.04997"
"0.60062","0.93018","8.37728","44.80800","0.00000","0.93018","0.60062","0.04997"
"0.60062","0.93029","8.37825","44.90800","0.00000","0.93029","0.60062","0.04997"
"0.60062","0.93510","8.42157","45.00800","0.00000","0.93510","0.60062","0.04997"
"0.60062","0.93846","8.45178","45.10800","0.00000","0.93846","0.60062","0.04997"
"0.60062","0.93887","8.45555","45.20800","0.00000","0.93887","0.60062","0.04997"
"0.60062","0.93473","8.41823","45.30800","0.00000","0.93473","0.60062","0.04997"
"0.60062","0.94064","8.47145","45.40800","0.00000","0.94064","0.60062","0.04997"
"0.60062","0.92713","8.34975","45.50800","0.00000","0.92713","0.60062","0.04997"
"0.60062","0.93634","8.43269","45.60800","0.00000","0.93634","0.60062","0.04997"
"0.60062","0.94134","8.47774","45.70800","0.00000","0.94134","0.60062","0.04997"
"0.60062","0.93251","8.39827","45.80800","0.00000","0.93251","0.60062","0.04997"
"0.60062","0.93376","8.40952","45.90800","0.00000","0.93376","0.60062","0.04997"
"0.60062","0.94278","8.49076","46.00800","0.00000","0.94278","0.60062","0.04997"
"0.60062","0.93928","8.45919","46.10800","0.00000","0.93928","0.60062","0.04997"
"0.60062","0.93821","8.44958","46.20800","0.00000","0.93821","0.60062","0.04997"
"0.60062","0.93418","8.41331","46.30800","0.00000","0.93418","0.60062","0.04997"
"0.60062","0.93709","8.43952","46.40800","0.00000","0.93709","0.60062","0.04997"
"0.60062","0.94263","8.48936","46.50800","0.00000","0.94263","0.60062","0.04997"
"0.60062","0.93457","8.41682","46.60800","0.00000","0.93457","0.60062","0.04997"
"0.60062","0.94076","8.47255","46.70800","0.00000","0.94076","0.60062","0.04997"
"0.60062","0.93127","8.38705","46.80800","0.00000","0.93127","0.60062","0.04997"
"0.60062","0.93088","8.38355","46.90800","0.00000","0.93088","0.60062","0.04997"
"0.60062","0.93378","8.40968","47.00800","0.00000","0.93378","0.60062","0.04997"
"0.60062","0.94071","8.47210","47.10800","0.00000","0.94071","0.60062","0.04997"
"0.60062","0.93412","8.41270","47.20800","0.00000","0.93412","0.60062","0.04997"
"0.60062","0.93915","8.45799","47.30800","0.00000","0.93915","0.60062","0.04997"
"0.60062","0.93849","8.45205","47.40800","0.00000","0.93849","0.60062","0.04997"
"0.60062","0.94036","8.46890","47.50800","0.00000","0.94036","0.60062","0.04997"
"0.60062","0.93815","8.44905","47.60800","0.00000","0.93815","0.60062","0.04997"
"0.60062","0.93881","8.45496","47.70800","0.00000","0.93881","0.60062","0.04997"
"0.60062","0.93450","8.41613","47.80800","0.00000","0.93450","0.60062","0.04997"
"0.60062","0.93484","8.41917","47.90800","0.00000","0.93484","0.60062","0.04997"
"0.60062","0.93925","8.45891","48.00800","0.00000","0.93925","0.60062","0.04997"
"0.60062","0.93716","8.44007","48.10800","0.00000","0.93716","0.60062","0.04997"
"0.60062","0.93395","8.41119","48.20800","0.00000","0.93395","0.60062","0.04997"
"0.60062","0.93168","8.39079","48.30800","0.00000","0.93168","0.60062","0.04997"
"0.60062","0.93127","8.38704","48.40800","0.00000","0.93127","0.60062","0.04997"
"0.60062","0.93095","8.38419","48.50800","0.00000","0.93095","0.60062","0.04997"
"0.60062","0.93988","8.46463","48.60800","0.00000","0.93988","0.60062","0.04997"
"0.60062","0.93613","8.43088","48.70800","0.00000","0.93613","0.60062","0.04997"
"0.60062","0.93901","8.45673","48.80800","0.00000","0.93901","0.60062","0.04997"
"0.60062","0.93362","8.40825","48.90800","0.00000","0.93362","0.60062","0.04997"
"0.60062","0.92580","8.33780","49.00800","0.00000","0.92580","0.60062","0.04997"
"0.60062","0.93691","8.43782","49.10800","0.00000","0.93691","0.60062","0.04997"
"0.60062","0.93075","8.38242","49.20800","0.00000","0.93075","0.60062","0.04997"
"0.60062","0.92959","8.37190","49.30800","0.00000","0.92959","0.60062","0.04997"
"0.60062","0.93145","8.38864","49.40800","0.00000","0.93145","0.60062","0.04997"
"0.60062","0.92953","8.37136","49.50800","0.00000","0.92953","0.60062","0.04997"
"0.60062","0.92884","8.36518","49.60800","0.00000","0.92884","0.60062","0.04997"
"0.60062","0.92852","8.36230","49.70800","0.00000","0.92852","0.60062","0.04997"
"0.60062","0.93010","8.37654","49.80800","0.00000","0.93010","0.60062","0.04997"
"0.60062","0.93676","8.43649","49.90800","0.00000","0.93676","0.60062","0.04997"
"0.60062","0.93201","8.39369","50.00800","0.00000","0.93201","0.60062","0.04997"
"0.60062","0.93325","8.40489","50.10800","0.00000","0.93325","0.60062","0.04997"
"0.60062","0.93046","8.37973","50.20800","0.00000","0.93046","0.60062","0.04997"
"0.60062","0.93186","8.39240","50.30800","0.00000","0.93186","0.60062","0.04997"
"0.60062","0.93007","8.37625","50.40800","0.00000","0.93007","0.60062","0.04997"
"0.60062","0.93561","8.42611","50.50800","0.00000","0.93561","0.60062","0.04997"
"0.60062","0.92927","8.36903","50.60800","0.00000","0.92927","0.60062","0.04997"
"0.60062","0.93253","8.39844","50.70800","0.00000","0.93253","0.60062","0.04997"
"0.60062","0.93621","8.43158","50.80800","0.00000","0.93621","0.60062","0.04997"
"0.60062","0.93297","8.40237","50.90800","0.00000","0.93297","0.60062","0.04997"
"0.60062","0.92653","8.34439","51.00800","0.00000","0.92653","0.60062","0.04997"
"0.60062","0.93140","8.38820","51.10800","0.00000","0.93140","0.60062","0.04997"
"0.60062","0.93639","8.43321","51.20800","0.00000","0.93639","0.60062","0.04997"
"0.60062","0.93056","8.38065","51.30800","0.00000","0.93056","0.60062","0.04997"
"0.60062","0.93630","8.43235","51.40800","0.00000","0.93630","0.60062","0.04997"
"0.60062","0.93155","8.38960","51.50800","0.00000","0.93155","0.60062","0.04997"
"0.60062","0.93344","8.40662","51.60800","0.00000","0.93344","0.60062","0.04997"
"0.60062","0.93254","8.39854","51.70800","0.00000","0.93254","0.60062","0.04997"
"0.60062","0.93837","8.45103","51.80800","0.00000","0.93837","0.60062","0.04997"
"0.60062","0.93262","8.39926","51.90800","0.00000","0.93262","0.60062","0.04997"
"0.60062","0.93638","8.43307","52.00800","0.00000","0.93638","0.60062","0.04997"
"0.60062","0.93941","8.46041","52.10800","0.00000","0.93941","0.60062","0.04997"
"0.60062","0.93195","8.39323","52.20800","0.00000","0.93195","0.60062","0.04997"
"0.60062","0.92716","8.35003","52.30800","0.00000","0.92716","0.60062","0.04997"
"0.60062","0.93099","8.38451","52.40800","0.00000","0.93099","0.60062","0.04997"
"0.60062","0.93664","8.43540","52.50800","0.00000","0.93664","0.60062","0.04997"
"0.60062","0.93765","8.44451","52.60800","0.00000","0.93765","0.60062","0.04997"
"0.60062","0.93555","8.42559","52.70800","0.00000","0.93555","0.60062","0.04997"
"0.60062","0.92710","8.34952","52.80800","0.00000","0.92710","0.60062","0.04997"
"0.60062","0.93246","8.39782","52.90800","0.00000","0.93246","0.60062","0.04997"
"0.60062","0.93225","8.39587","53.00800","0.00000","0.93225","0.60062","0.04997"
"0.60062","0.93303","8.40292","53.10800","0.00000","0.93303","0.60062","0.04997"
"0.60062","0.93724","8.44082","53.20800","0.00000","0.93724","0.60062","0.04997"
"0.60062","0.93151","8.38924","53.30800","0.00000","0.93151","0.60062","0.04997"
"0.60062","0.93398","8.41150","53.40800","0.00000","0.93398","0.60062","0.04997"
"0.60062","0.92775","8.35539","53.50800","0.00000","0.92775","0.60062","0.04997"
"0.60062","0.93004","8.37598","53.60800","0.00000","0.93004","0.60062","0.04997"
"0.60062","0.93199","8.39354","53.70800","0.00000","0.93199","0.60062","0.04997"
"0.60062","0.93515","8.42202","53.80800","0.00000","0.93515","0.60062","0.04997"
"0.60062","0.92980","8.37385","53.90800","0.00000","0.92980","0.60062","0.04997"
"0.60062","0.92859","8.36289","54.00800","0.00000","0.92859","0.60062","0.04997"
"0.60062","0.93616","8.43113","54.10800","0.00000","0.93616","0.60062","0.04997"
"0.60062","0.92722","8.35059","54.20800","0.00000","0.92722","0.60062","0.04997"
"0.60062","0.93487","8.41949","54.30800","0.00000","0.93487","0.60062","0.04997"
"0.60062","0.92837","8.36091","54.40800","0.00000","0.92837","0.60062","0.04997"
"0.60062","0.94165","8.48057","54.50800","0.00000","0.94165","0.60062","0.04997"
"0.60062","0.92746","8.35276","54.60800","0.00000","0.92746","0.60062","0.04997"
"0.60062","0.93343","8.40648","54.70800","0.00000","0.93343","0.60062","0.04997"
"0.60062","0.92731","8.35139","54.80800","0.00000","0.92731","0.60062","0.04997"
"0.60062","0.92988","8.37459","54.90800","0.00000","0.92988","0.60062","0.04997"
"0.60062","0.93147","8.38889","55.00800","0.00000","0.93147","0.60062","0.04997"
"0.60062","0.94162","8.48029","55.10800","0.00000","0.94162","0.60062","0.04997"
"0.60062","0.93442","8.41547","55.20800","0.00000","0.93442","0.60062","0.04997"
"0.60062","0.93446","8.41576","55.30800","0.00000","0.93446","0.60062","0.04997"
"0.60062","0.93522","8.42263","55.40800","0.00000","0.93522","0.60062","0.04997"
"0.60062","0.93665","8.43550","55.50800","0.00000","0.93665","0.60062","0.04997"
"0.60062","0.93296","8.40232","55.60800","0.00000","0.93296","0.60062","0.04997"
"0.60062","0.93040","8.37919","55.70800","0.00000","0.93040","0.60062","0.04997"
"0.60062","0.93528","8.42317","55.80800","0.00000","0.93528","0.60062","0.04997"
"0.60062","0.93185","8.39229","55.90800","0.00000","0.93185","0.60062","0.04997"
"0.60062","0.93334","8.40568","56.00800","0.00000","0.93334","0.60062","0.04997"
"0.60062","0.93435","8.41478","56.10800","0.00000","0.93435","0.60062","0.04997"
"0.60062","0.93100","8.38465","56.20800","0.00000","0.93100","0.60062","0.04997"
"0.60062","0.93544","8.42459","56.30800","0.00000","0.93544","0.60062","0.04997"
"0.60062","0.93698","8.43851","56.40800","0.00000","0.93698","0.60062","0.04997"
"0.60062","0.92824","8.35978","56.50800","0.00000","0.92824","0.60062","0.04997"
"0.60062","0.93584","8.42822","56.60800","0.00000","0.93584","0.60062","0.04997"
"0.60062","0.93678","8.43672","56.70800","0.00000","0.93678","0.60062","0.04997"
"0.60062","0.93433","8.41459","56.80800","0.00000","0.93433","0.60062","0.04997"
"0.60062","0.92478","8.32863","56.90800","0.00000","0.92478","0.60062","0.04997"
"0.60062","0.93183","8.39212","57.00800","0.00000","0.93183","0.60062","0.04997"
"0.60062","0.92655","8.34456","57.10800","0.00000","0.92655","0.60062","0.04997"
"0.60062","0.93867","8.45367","57.20800","0.00000","0.93867","0.60062","0.04997"
"0.60062","0.93128","8.38713","57.30800","0.00000","0.93128","0.60062","0.04997"
"0.60062","0.92631","8.34244","57.40800","0.00000","0.92631","0.60062","0.04997"
"0.60062","0.93768","8.44481","57.50800","0.00000","0.93768","0.60062","0.04997"
"0.60062","0.93248","8.39797","57.60800","0.00000","0.93248","0.60062","0.04997"
"0.60062","0.93158","8.38989","57.70800","0.00000","0.93158","0.60062","0.04997"
"0.60062","0.93134","8.38766","57.80800","0.00000","0.93134","0.60062","0.04997"
"0.60062","0.93212","8.39474","57.90800","0.00000","0.93212","0.60062","0.04997"
"0.60062","0.93625","8.43188","58.00800","0.00000","0.93625","0.60062","0.04997"
"0.60062","0.92855","8.36252","58.10800","0.00000","0.92855","0.60062","0.04997"
"0.60062","0.93183","8.39212","58.20800","0.00000","0.93183","0.60062","0.04997"
"0.60062","0.92852","8.36227","58.30800","0.00000","0.92852","0.60062","0.04997"
"0.60062","0.93074","8.38227","58.40800","0.00000","0.93074","0.60062","0.04997"
"0.60062","0.93356","8.40767","58.50800","0.00000","0.93356","0.60062","0.04997"
"0.60062","0.93446","8.41577","58.60800","0.00000","0.93446","0.60062","0.04997"
"0.60062","0.93086","8.38340","58.70800","0.00000","0.93086","0.60062","0.04997"
"0.60062","0.92979","8.37375","58.80800","0.00000","0.92979","0.60062","0.04997"
"0.60062","0.92785","8.35626","58.90800","0.00000","0.92785","0.60062","0.04997"
"0.60062","0.92704","8.34897","59.00800","0.00000","0.92704","0.60062","0.04997"
"0.60062","0.93123","8.38675","59.10800","0.00000","0.93123","0.60062","0.04997"
"0.60062","0.92658","8.34479","59.20800","0.00000","0.92658","0.60062","0.04997"
"0.60062","0.93063","8.38133","59.30800","0.00000","0.93063","0.60062","0.04997"
"0.60062","0.92331","8.31534","59.40800","0.00000","0.92331","0.60062","0.04997"
"0.60062","0.92778","8.35560","59.50800","0.00000","0.92778","0.60062","0.04997"
"0.60062","0.92984","8.37416","59.60800","0.00000","0.92984","0.60062","0.04997"
"0.60062","0.92915","8.36801","59.70800","0.00000","0.92915","0.60062","0.04997"
"0.60062","0.93540","8.42430","59.80800","0.00000","0.93540","0.60062","0.04997"
"0.60062","0.92903","8.36689","59.90800","0.00000","0.92903","0.60062","0.04997"
"0.60062","0.92796","8.35723","60.00800","0.00000","0.92796","0.60062","0.04997"
"0.60062","0.93327","8.40511","60.10800","0.00000","0.93327","0.60062","0.04997"
"0.60062","0.92606","8.34016","60.20800","0.00000","0.92606","0.60062","0.04997"
"0.60062","0.92499","8.33054","60.30800","0.00000","0.92499","0.60062","0.04997"
"0.60062","0.93013","8.37677","60.40800","0.00000","0.93013","0.60062","0.04997"
"0.60062","0.92854","8.36250","60.50800","0.00000","0.92854","0.60062","0.04997"
"0.60062","0.93446","8.41579","60.60800","0.00000","0.93446","0.60062","0.04997"
"0.60062","0.93125","8.38693","60.70800","0.00000","0.93125","0.60062","0.04997"
"0.60062","0.92886","8.36534","60.80800","0.00000","0.92886","0.60062","0.04997"
"0.60062","0.92767","8.35469","60.90800","0.00000","0.92767","0.60062","0.04997"
"0.60062","0.93306","8.40322","61.00800","0.00000","0.93306","0.60062","0.04997"
"0.60062","0.92382","8.32001","61.10800","0.00000","0.92382","0.60062","0.04997"
"0.60062","0.92086","8.29329","61.20800","0.00000","0.92086","0.60062","0.04997"
"0.60062","0.92515","8.33192","61.30800","0.00000","0.92515","0.60062","0.04997"
"0.60062","0.92355","8.31751","61.40800","0.00000","0.92355","0.60062","0.04997"
"0.60062","0.92785","8.35624","61.50800","0.00000","0.92785","0.60062","0.04997"
"0.60062","0.91903","8.27687","61.60800","0.00000","0.91903","0.60062","0.04997"
"0.60062","0.93636","8.43290","61.70800","0.00000","0.93636","0.60062","0.04997"
"0.60062","0.93167","8.39070","61.80800","0.00000","0.93167","0.60062","0.04997"
"0.60062","0.92731","8.35140","61.90800","0.00000","0.92731","0.60062","0.04997"
"0.60062","0.92694","8.34811","62.00800","0.00000","0.92694","0.60062","0.04997"
"0.60062","0.92575","8.33735","62.10800","0.00000","0.92575","0.60062","0.04997"
"0.60062","0.92599","8.33953","62.20800","0.00000","0.92599","0.60062","0.04997"
"0.60062","0.92353","8.31735","62.30800","0.00000","0.92353","0.60062","0.04997"
"0.60062","0.92820","8.35937","62.40800","0.00000","0.92820","0.60062","0.04997"
"0.60062","0.92612","8.34071","62.50800","0.00000","0.92612","0.60062","0.04997"
"0.60062","0.92435","8.32471","62.60800","0.00000","0.92435","0.60062","0.04997"
"0.60062","0.92876","8.36450","62.70800","0.00000","0.92876","0.60062","0.04997"
"0.60062","0.91966","8.28252","62.80800","0.00000","0.91966","0.60062","0.04997"
"0.60062","0.92993","8.37504","62.90800","0.00000","0.92993","0.60062","0.04997"
"0.60062","0.92642","8.34342","63.00800","0.00000","0.92642","0.60062","0.04997"
"0.60062","0.92387","8.32044","63.10800","0.00000","0.92387","0.60062","0.04997"
"0.60062","0.92996","8.37526","63.20800","0.00000","0.92996","0.60062","0.04997"
"0.60062","0.92328","8.31509","63.30800","0.00000","0.92328","0.60062","0.04997"
"0.60062","0.93136","8.38791","63.40800","0.00000","0.93136","0.60062","0.04997"
"0.60062","0.93163","8.39034","63.50800","0.00000","0.93163","0.60062","0.04997"
