Specimen properties : Specimen label,""
Specimen properties : Diameter,"0.33600",mm
Specimen properties : Length,"16.10000",mm
Test : Rate 1,"5.00000",mm/min
Test : Start of hold value,"0.05000",mm/mm
Test : Duration,"180.00000",s

Extension,Load,Tensile stress,Time,PIP count,Tenacity,Tensile extension,Tensile strain (Extension)
"0.29187","0.34192","3.85621","3.50000","0.00000","0.34192","0.29187","0.01813"
"0.30000","0.36293","4.09307","3.60000","0.00000","0.36293","0.30000","0.01863"
"0.30854","0.37539","4.23364","3.70000","0.00000","0.37539","0.30854","0.01916"
"0.31708","0.38111","4.29815","3.80000","0.00000","0.38111","0.31708","0.01969"
"0.32521","0.40426","4.55928","3.90000","0.00000","0.40426","0.32521","0.02020"
"0.33333","0.41531","4.68384","4.00000","0.00000","0.41531","0.33333","0.02070"
"0.34167","0.43919","4.95319","4.10000","0.00000","0.43919","0.34167","0.02122"
"0.35021","0.44738","5.04549","4.20000","0.00000","0.44738","0.35021","0.02175"
"0.35875","0.47197","5.32292","4.30000","0.00000","0.47197","0.35875","0.02228"
"0.36729","0.48163","5.43181","4.40000","0.00000","0.48163","0.36729","0.02281"
"0.37542","0.49220","5.55108","4.50000","0.00000","0.49220","0.37542","0.02332"
"0.38375","0.50679","5.71563","4.60000","0.00000","0.50679","0.38375","0.02384"
"0.39229","0.51617","5.82140","4.70000","0.00000","0.51617","0.39229","0.02437"
"0.40042","0.53730","6.05963","4.80000","0.00000","0.53730","0.40042","0.02487"
"0.40875","0.55337","6.24092","4.90000","0.00000","0.55337","0.40875","0.02539"
"0.41667","0.57322","6.46482","5.00000","0.00000","0.57322","0.41667","0.02588"
"0.42500","0.57538","6.48917","5.10000","0.00000","0.57538","0.42500","0.02640"
"0.43354","0.59495","6.70986","5.20000","0.00000","0.59495","0.43354","0.02693"
"0.44208","0.60828","6.86019","5.30000","0.00000","0.60828","0.44208","0.02746"
"0.45062","0.61917","6.98297","5.40000","0.00000","0.61917","0.45062","0.02799"
"0.45854","0.63996","7.21742","5.50000","0.00000","0.63996","0.45854","0.02848"
"0.46667","0.64674","7.29387","5.60000","0.00000","0.64674","0.46667","0.02899"
"0.47521","0.66505","7.50046","5.70000","0.00000","0.66505","0.47521","0.02952"
"0.48375","0.67744","7.64013","5.80000","0.00000","0.67744","0.48375","0.03005"
"0.49187","0.69274","7.81274","5.90000","0.00000","0.69274","0.49187","0.03055"
"0.50000","0.70181","7.91503","6.00000","0.00000","0.70181","0.50000","0.03106"
"0.50854","0.71516","8.06552","6.10000","0.00000","0.71516","0.50854","0.03159"
"0.51687","0.73273","8.26371","6.20000","0.00000","0.73273","0.51687","0.03210"
"0.52521","0.74781","8.43382","6.30000","0.00000","0.74781","0.52521","0.03262"
"0.53354","0.76185","8.59209","6.40000","0.00000","0.76185","0.53354","0.03314"
"0.54187","0.77256","8.71288","6.50000","0.00000","0.77256","0.54187","0.03366"
"0.55021","0.78446","8.84716","6.60000","0.00000","0.78446","0.55021","0.03417"
"0.55854","0.79653","8.98320","6.70000","0.00000","0.79653","0.55854","0.03469"
"0.56687","0.81149","9.15196","6.80000","0.00000","0.81149","0.56687","0.03521"
"0.57521","0.83113","9.37350","6.90000","0.00000","0.83113","0.57521","0.03573"
"0.58375","0.83933","9.46592","7.00000","0.00000","0.83933","0.58375","0.03626"
"0.59208","0.85618","9.65604","7.10000","0.00000","0.85618","0.59208","0.03678"
"0.60021","0.86413","9.74569","7.20000","0.00000","0.86413","0.60021","0.03728"
"0.60896","0.87119","9.82525","7.30000","0.00000","0.87119","0.60896","0.03782"
"0.61708","0.89465","10.08989","7.40000","0.00000","0.89465","0.61708","0.03833"
"0.62521","0.90658","10.22444","7.50000","0.00000","0.90658","0.62521","0.03883"
"0.63354","0.91659","10.33734","7.60000","0.00000","0.91659","0.63354","0.03935"
"0.64187","0.93729","10.57073","7.70000","0.00000","0.93729","0.64187","0.03987"
"0.65062","0.94924","10.70555","7.80000","0.00000","0.94924","0.65062","0.04041"
"0.65896","0.96994","10.93892","7.90000","0.00000","0.96994","0.65896","0.04093"
"0.66687","0.98145","11.06882","8.00000","0.00000","0.98145","0.66687","0.04142"
"0.67521","1.00700","11.35698","8.10000","0.00000","1.00700","0.67521","0.04194"
"0.68354","1.00624","11.34837","8.20000","0.00000","1.00624","0.68354","0.04246"
"0.69187","1.02613","11.57273","8.30000","0.00000","1.02613","0.69187","0.04297"
"0.70021","1.03865","11.71386","8.40000","0.00000","1.03865","0.70021","0.04349"
"0.70833","1.05634","11.91334","8.50000","0.00000","1.05634","0.70833","0.04400"
"0.71646","1.07258","12.09653","8.60000","0.00000","1.07258","0.71646","0.04450"
"0.72500","1.09439","12.34253","8.70000","0.00000","1.09439","0.72500","0.04503"
"0.73354","1.10405","12.45143","8.80000","0.00000","1.10405","0.73354","0.04556"
"0.74208","1.11728","12.60067","8.90000","0.00000","1.11728","0.74208","0.04609"
"0.75042","1.12821","12.72389","9.00000","0.00000","1.12821","0.75042","0.04661"
"0.75833","1.14703","12.93620","9.10000","0.00000","1.14703","0.75833","0.04710"
"0.76667","1.16255","13.11126","9.20000","0.00000","1.16255","0.76667","0.04762"
"0.77521","1.18172","13.32744","9.30000","0.00000","1.18172","0.77521","0.04815"
"0.78375","1.20174","13.55326","9.40000","0.00000","1.20174","0.78375","0.04868"
"0.79229","1.21359","13.68680","9.50000","0.00000","1.21359","0.79229","0.04921"
"0.80021","1.23192","13.89363","9.60000","0.00000","1.23192","0.80021","0.04970"
"0.80521","1.23793","13.96133","9.66000","0.00000","1.23793","0.80521","0.05001"
"0.80542","1.23825","13.96492","9.66200","0.00000","1.23825","0.80542","0.05003"
"0.80771","1.22160","13.77718","9.76200","0.00000","1.22160","0.80771","0.05017"
"0.80771","1.19060","13.42756","9.86200","0.00000","1.19060","0.80771","0.05017"
"0.80771","1.16234","13.10881","9.96200","0.00000","1.16234","0.80771","0.05017"
"0.80771","1.14650","12.93023","10.06200","0.00000","1.14650","0.80771","0.05017"
"0.80771","1.12936","12.73689","10.16200","0.00000","1.12936","0.80771","0.05017"
"0.80771","1.11542","12.57965","10.26200","0.00000","1.11542","0.80771","0.05017"
"0.80708","1.10359","12.44625","10.36200","0.00000","1.10359","0.80708","0.05013"
"0.80708","1.09199","12.31547","10.46200","0.00000","1.09199","0.80708","0.05013"
"0.80708","1.08195","12.20222","10.56200","0.00000","1.08195","0.80708","0.05013"
"0.80708","1.07273","12.09826","10.66200","0.00000","1.07273","0.80708","0.05013"
"0.80687","1.06367","11.99608","10.76200","0.00000","1.06367","0.80687","0.05012"
"0.80687","1.06540","12.01560","10.86200","0.00000","1.06540","0.80687","0.05012"
"0.80667","1.05066","11.84933","10.96200","0.00000","1.05066","0.80667","0.05010"
"0.80667","1.04359","11.76962","11.06200","0.00000","1.04359","0.80667","0.05010"
"0.80646","1.04112","11.74170","11.16200","0.00000","1.04112","0.80646","0.05009"
"0.80625","1.03545","11.67784","11.26200","0.00000","1.03545","0.80625","0.05008"
"0.80604","1.02488","11.55854","11.36200","0.00000","1.02488","0.80604","0.05006"
"0.80604","1.02587","11.56975","11.46200","0.00000","1.02587","0.80604","0.05006"
"0.80583","1.01931","11.49574","11.56200","0.00000","1.01931","0.80583","0.05005"
"0.80562","1.01550","11.45276","11.66200","0.00000","1.01550","0.80562","0.05004"
"0.80562","1.00413","11.32458","11.76200","0.00000","1.00413","0.80562","0.05004"
"0.80562","1.01015","11.39243","11.86200","0.00000","1.01015","0.80562","0.05004"
"0.80542","0.99939","11.27106","11.96200","0.00000","0.99939","0.80542","0.05003"
"0.80542","1.00302","11.31209","12.06200","0.00000","1.00302","0.80542","0.05003"
"0.80542","0.98858","11.14917","12.16200","0.00000","0.98858","0.80542","0.05003"
"0.80542","0.99154","11.18261","12.26200","0.00000","0.99154","0.80542","0.05003"
"0.80542","0.99363","11.20619","12.36200","0.00000","0.99363","0.80542","0.05003"
"0.80542","0.98578","11.11766","12.46200","0.00000","0.98578","0.80542","0.05003"
"0.80542","0.97938","11.04540","12.56200","0.00000","0.97938","0.80542","0.05003"
"0.80542","0.98428","11.10075","12.66200","0.00000","0.98428","0.80542","0.05003"
"0.80542","0.97082","10.94886","12.76200","0.00000","0.97082","0.80542","0.05003"
"0.80542","0.97286","10.97194","12.86200","0.00000","0.97286","0.80542","0.05003"
"0.80542","0.97227","10.96523","12.96200","0.00000","0.97227","0.80542","0.05003"
"0.80542","0.98174","11.07204","13.06200","0.00000","0.98174","0.80542","0.05003"
"0.80542","0.96396","10.87149","13.16200","0.00000","0.96396","0.80542","0.05003"
"0.80542","0.96521","10.88567","13.26200","0.00000","0.96521","0.80542","0.05003"
"0.80542","0.96547","10.88856","13.36200","0.00000","0.96547","0.80542","0.05003"
"0.80542","0.96475","10.88041","13.46200","0.00000","0.96475","0.80542","0.05003"
"0.80542","0.96021","10.82921","13.56200","0.00000","0.96021","0.80542","0.05003"
"0.80542","0.95609","10.78275","13.66200","0.00000","0.95609","0.80542","0.05003"
"0.80542","0.95965","10.82289","13.76200","0.00000","0.95965","0.80542","0.05003"
"0.80542","0.96041","10.83151","13.86200","0.00000","0.96041","0.80542","0.05003"
"0.80542","0.95600","10.78174","13.96200","0.00000","0.95600","0.80542","0.05003"
"0.80542","0.94503","10.65802","14.06200","0.00000","0.94503","0.80542","0.05003"
"0.80542","0.94716","10.68208","14.16200","0.00000","0.94716","0.80542","0.05003"
"0.80542","0.94898","10.70254","14.26200","0.00000","0.94898","0.80542","0.05003"
"0.80542","0.94827","10.69463","14.36200","0.00000","0.94827","0.80542","0.05003"
"0.80542","0.94467","10.65397","14.46200","0.00000","0.94467","0.80542","0.05003"
"0.80542","0.94748","10.68564","14.56200","0.00000","0.94748","0.80542","0.05003"
"0.80542","0.94674","10.67732","14.66200","0.00000","0.94674","0.80542","0.05003"
"0.80542","0.94474","10.65471","14.76200","0.00000","0.94474","0.80542","0.05003"
"0.80542","0.93832","10.58233","14.86200","0.00000","0.93832","0.80542","0.05003"
"0.80542","0.93377","10.53101","14.96200","0.00000","0.93377","0.80542","0.05003"
"0.80542","0.93752","10.57339","15.06200","0.00000","0.93752","0.80542","0.05003"
"0.80542","0.93855","10.58501","15.16200","0.00000","0.93855","0.80542","0.05003"
"0.80542","0.94197","10.62355","15.26200","0.00000","0.94197","0.80542","0.05003"
"0.80542","0.93440","10.53811","15.36200","0.00000","0.93440","0.80542","0.05003"
"0.80542","0.93195","10.51058","15.46200","0.00000","0.93195","0.80542","0.05003"
"0.80542","0.93377","10.53103","15.56200","0.00000","0.93377","0.80542","0.05003"
"0.80542","0.93146","10.50495","15.66200","0.00000","0.93146","0.80542","0.05003"
"0.80542","0.93403","10.53394","15.76200","0.00000","0.93403","0.80542","0.05003"
"0.80542","0.93066","10.49599","15.86200","0.00000","0.93066","0.80542","0.05003"
"0.80542","0.93035","10.49251","15.96200","0.00000","0.93035","0.80542","0.05003"
"0.80542","0.93022","10.49100","16.06200","0.00000","0.93022","0.80542","0.05003"
"0.80542","0.92943","10.48208","16.16200","0.00000","0.92943","0.80542","0.05003"
"0.80542","0.92265","10.40565","16.26200","0.00000","0.92265","0.80542","0.05003"
"0.80542","0.92393","10.42007","16.36200","0.00000","0.92393","0.80542","0.05003"
"0.80542","0.92368","10.41730","16.46200","0.00000","0.92368","0.80542","0.05003"
"0.80542","0.92579","10.44099","16.56200","0.00000","0.92579","0.80542","0.05003"
"0.80542","0.92189","10.39706","16.66200","0.00000","0.92189","0.80542","0.05003"
"0.80542","0.92169","10.39483","16.76200","0.00000","0.92169","0.80542","0.05003"
"0.80542","0.92076","10.38433","16.86200","0.00000","0.92076","0.80542","0.05003"
"0.80542","0.91894","10.36377","16.96200","0.00000","0.91894","0.80542","0.05003"
"0.80542","0.91738","10.34622","17.06200","0.00000","0.91738","0.80542","0.05003"
"0.80542","0.91845","10.35826","17.16200","0.00000","0.91845","0.80542","0.05003"
"0.80542","0.91921","10.36679","17.26200","0.00000","0.91921","0.80542","0.05003"
"0.80542","0.91572","10.32750","17.36200","0.00000","0.91572","0.80542","0.05003"
"0.80542","0.92063","10.38288","17.46200","0.00000","0.92063","0.80542","0.05003"
"0.80542","0.91160","10.28106","17.56200","0.00000","0.91160","0.80542","0.05003"
"0.80542","0.91739","10.34636","17.66200","0.00000","0.91739","0.80542","0.05003"
"0.80542","0.91511","10.32058","17.76200","0.00000","0.91511","0.80542","0.05003"
"0.80542","0.91248","10.29097","17.86200","0.00000","0.91248","0.80542","0.05003"
"0.80542","0.91954","10.37054","17.96200","0.00000","0.91954","0.80542","0.05003"
"0.80542","0.91461","10.31496","18.06200","0.00000","0.91461","0.80542","0.05003"
"0.80542","0.91224","10.28820","18.16200","0.00000","0.91224","0.80542","0.05003"
"0.80542","0.91962","10.37144","18.26200","0.00000","0.91962","0.80542","0.05003"
"0.80542","0.91352","10.30269","18.36200","0.00000","0.91352","0.80542","0.05003"
"0.80542","0.91103","10.27458","18.46200","0.00000","0.91103","0.80542","0.05003"
"0.80542","0.91078","10.27181","18.56200","0.00000","0.91078","0.80542","0.05003"
"0.80542","0.91098","10.27404","18.66200","0.00000","0.91098","0.80542","0.05003"
"0.80542","0.90889","10.25048","18.76200","0.00000","0.90889","0.80542","0.05003"
"0.80542","0.91433","10.31175","18.86200","0.00000","0.91433","0.80542","0.05003"
"0.80542","0.91590","10.32949","18.96200","0.00000","0.91590","0.80542","0.05003"
"0.80542","0.91356","10.30308","19.06200","0.00000","0.91356","0.80542","0.05003"
"0.80542","0.90844","10.24535","19.16200","0.00000","0.90844","0.80542","0.05003"
"0.80542","0.90572","10.21472","19.26200","0.00000","0.90572","0.80542","0.05003"
"0.80542","0.90653","10.22384","19.36200","0.00000","0.90653","0.80542","0.05003"
"0.80542","0.90552","10.21245","19.46200","0.00000","0.90552","0.80542","0.05003"
"0.80542","0.89652","10.11097","19.56200","0.00000","0.89652","0.80542","0.05003"
"0.80542","0.90066","10.15759","19.66200","0.00000","0.90066","0.80542","0.05003"
"0.80542","0.90454","10.20136","19.76200","0.00000","0.90454","0.80542","0.05003"
"0.80542","0.90009","10.15121","19.86200","0.00000","0.90009","0.80542","0.05003"
"0.80542","0.90005","10.15071","19.96200","0.00000","0.90005","0.80542","0.05003"
"0.80542","0.90153","10.16742","20.06200","0.00000","0.90153","0.80542","0.05003"
"0.80542","0.90591","10.21689","20.16200","0.00000","0.90591","0.80542","0.05003"
"0.80542","0.90075","10.15868","20.26200","0.00000","0.90075","0.80542","0.05003"
"0.80542","0.90617","10.21982","20.36200","0.00000","0.90617","0.80542","0.05003"
"0.80542","0.90342","10.18876","20.46200","0.00000","0.90342","0.80542","0.05003"
"0.80542","0.89577","10.10251","20.56200","0.00000","0.89577","0.80542","0.05003"
"0.80542","0.90018","10.15223","20.66200","0.00000","0.90018","0.80542","0.05003"
"0.80542","0.90382","10.19327","20.76200","0.00000","0.90382","0.80542","0.05003"
"0.80542","0.89664","10.11234","20.86200","0.00000","0.89664","0.80542","0.05003"
"0.80542","0.90569","10.21435","20.96200","0.00000","0.90569","0.80542","0.05003"
"0.80542","0.89805","10.12819","21.06200","0.00000","0.89805","0.80542","0.05003"
"0.80542","0.89773","10.12462","21.16200","0.00000","0.89773","0.80542","0.05003"
"0.80542","0.89891","10.13789","21.26200","0.00000","0.89891","0.80542","0.05003"
"0.80542","0.89635","10.10897","21.36200","0.00000","0.89635","0.80542","0.05003"
"0.80542","0.90475","10.20381","21.46200","0.00000","0.90475","0.80542","0.05003"
"0.80542","0.90029","10.15346","21.56200","0.00000","0.90029","0.80542","0.05003"
"0.80542","0.89708","10.11729","21.66200","0.00000","0.89708","0.80542","0.05003"
"0.80542","0.89578","10.10256","21.76200","0.00000","0.89578","0.80542","0.05003"
"0.80542","0.90615","10.21952","21.86200","0.00000","0.90615","0.80542","0.05003"
"0.80542","0.89593","10.10433","21.96200","0.00000","0.89593","0.80542","0.05003"
"0.80542","0.90335","10.18798","22.06200","0.00000","0.90335","0.80542","0.05003"
"0.80542","0.89760","10.12315","22.16200","0.00000","0.89760","0.80542","0.05003"
"0.80542","0.90031","10.15366","22.26200","0.00000","0.90031","0.80542","0.05003"
"0.80542","0.89471","10.09048","22.36200","0.00000","0.89471","0.80542","0.05003"
"0.80542","0.89384","10.08077","22.46200","0.00000","0.89384","0.80542","0.05003"
"0.80542","0.89411","10.08379","22.56200","0.00000","0.89411","0.80542","0.05003"
"0.80542","0.89379","10.08010","22.66200","0.00000","0.89379","0.80542","0.05003"
"0.80542","0.89790","10.12655","22.76200","0.00000","0.89790","0.80542","0.05003"
"0.80542","0.89872","10.13577","22.86200","0.00000","0.89872","0.80542","0.05003"
"0.80542","0.90104","10.16191","22.96200","0.00000","0.90104","0.80542","0.05003"
"0.80542","0.89865","10.13496","23.06200","0.00000","0.89865","0.80542","0.05003"
"0.80542","0.89467","10.09012","23.16200","0.00000","0.89467","0.80542","0.05003"
"0.80542","0.89949","10.14445","23.26200","0.00000","0.89949","0.80542","0.05003"
"0.80542","0.89890","10.13779","23.36200","0.00000","0.89890","0.80542","0.05003"
"0.80542","0.88951","10.03190","23.46200","0.00000","0.88951","0.80542","0.05003"
"0.80542","0.89830","10.13102","23.56200","0.00000","0.89830","0.80542","0.05003"
"0.80542","0.89521","10.09617","23.66200","0.00000","0.89521","0.80542","0.05003"
"0.80542","0.88938","10.03046","23.76200","0.00000","0.88938","0.80542","0.05003"
"0.80542","0.89914","10.14050","23.86200","0.00000","0.89914","0.80542","0.05003"
"0.80542","0.89909","10.13995","23.96200","0.00000","0.89909","0.80542","0.05003"
"0.80542","0.89117","10.05060","24.06200","0.00000","0.89117","0.80542","0.05003"
"0.80542","0.89210","10.06105","24.16200","0.00000","0.89210","0.80542","0.05003"
"0.80542","0.89383","10.08057","24.26200","0.00000","0.89383","0.80542","0.05003"
"0.80542","0.89457","10.08890","24.36200","0.00000","0.89457","0.80542","0.05003"
"0.80542","0.89338","10.07551","24.46200","0.00000","0.89338","0.80542","0.05003"
"0.80542","0.89836","10.13175","24.56200","0.00000","0.89836","0.80542","0.05003"
"0.80542","0.89133","10.05246","24.66200","0.00000","0.89133","0.80542","0.05003"
"0.80542","0.89218","10.06196","24.76200","0.00000","0.89218","0.80542","0.05003"
"0.80542","0.89313","10.07274","24.86200","0.00000","0.89313","0.80542","0.05003"
"0.80521","0.89374","10.07957","24.96200","0.00000","0.89374","0.80521","0.05001"
"0.80521","0.89583","10.10314","25.06200","0.00000","0.89583","0.80521","0.05001"
"0.80521","0.89846","10.13279","25.16200","0.00000","0.89846","0.80521","0.05001"
"0.80521","0.89267","10.06753","25.26200","0.00000","0.89267","0.80521","0.05001"
"0.80521","0.88948","10.03150","25.36200","0.00000","0.88948","0.80521","0.05001"
"0.80521","0.88807","10.01559","25.46200","0.00000","0.88807","0.80521","0.05001"
"0.80521","0.89381","10.08041","25.56200","0.00000","0.89381","0.80521","0.05001"
"0.80521","0.89763","10.12346","25.66200","0.00000","0.89763","0.80521","0.05001"
"0.80521","0.89113","10.05011","25.76200","0.00000","0.89113","0.80521","0.05001"
"0.80521","0.89253","10.06597","25.86200","0.00000","0.89253","0.80521","0.05001"
"0.80521","0.89286","10.06967","25.96200","0.00000","0.89286","0.80521","0.05001"
"0.80521","0.88497","9.98064","26.06200","0.00000","0.88497","0.80521","0.05001"
"0.80521","0.88930","10.02948","26.16200","0.00000","0.88930","0.80521","0.05001"
"0.80521","0.89100","10.04867","26.26200","0.00000","0.89100","0.80521","0.05001"
"0.80521","0.90007","10.15094","26.36200","0.00000","0.90007","0.80521","0.05001"
"0.80521","0.88888","10.02475","26.46200","0.00000","0.88888","0.80521","0.05001"
"0.80521","0.88985","10.03566","26.56200","0.00000","0.88985","0.80521","0.05001"
"0.80521","0.89446","10.08770","26.66200","0.00000","0.89446","0.80521","0.05001"
"0.80521","0.89559","10.10041","26.76200","0.00000","0.89559","0.80521","0.05001"
"0.80521","0.89854","10.13372","26.86200","0.00000","0.89854","0.80521","0.05001"
"0.80521","0.89222","10.06246","26.96200","0.00000","0.89222","0.80521","0.05001"
"0.80521","0.88859","10.02145","27.06200","0.00000","0.88859","0.80521","0.05001"
"0.80521","0.89123","10.05126","27.16200","0.00000","0.89123","0.80521","0.05001"
"0.80521","0.89805","10.12817","27.26200","0.00000","0.89805","0.80521","0.05001"
"0.80521","0.88966","10.03362","27.36200","0.00000","0.88966","0.80521","0.05001"
"0.80521","0.89374","10.07959","27.46200","0.00000","0.89374","0.80521","0.05001"
"0.80521","0.89043","10.04223","27.56200","0.00000","0.89043","0.80521","0.05001"
"0.80521","0.89019","10.03959","27.66200","0.00000","0.89019","0.80521","0.05001"
"0.80521","0.89768","10.12397","27.76200","0.00000","0.89768","0.80521","0.05001"
"0.80521","0.89270","10.06784","27.86200","0.00000","0.89270","0.80521","0.05001"
"0.80521","0.88703","10.00394","27.96200","0.00000","0.88703","0.80521","0.05001"
"0.80521","0.89170","10.05655","28.06200","0.00000","0.89170","0.80521","0.05001"
"0.80521","0.89654","10.11118","28.16200","0.00000","0.89654","0.80521","0.05001"
"0.80521","0.89386","10.08098","28.26200","0.00000","0.89386","0.80521","0.05001"
"0.80521","0.89312","10.07262","28.36200","0.00000","0.89312","0.80521","0.05001"
"0.80521","0.88726","10.00654","28.46200","0.00000","0.88726","0.80521","0.05001"
"0.80521","0.89574","10.10210","28.56200","0.00000","0.89574","0.80521","0.05001"
"0.80521","0.90053","10.15617","28.66200","0.00000","0.90053","0.80521","0.05001"
"0.80521","0.88644","9.99725","28.76200","0.00000","0.88644","0.80521","0.05001"
"0.80521","0.89535","10.09774","28.86200","0.00000","0.89535","0.80521","0.05001"
"0.80521","0.89590","10.10396","28.96200","0.00000","0.89590","0.80521","0.05001"
"0.80521","0.88841","10.01945","29.06200","0.00000","0.88841","0.80521","0.05001"
"0.80521","0.88723","10.00622","29.16200","0.00000","0.88723","0.80521","0.05001"
"0.80521","0.88775","10.01198","29.26200","0.00000","0.88775","0.80521","0.05001"
"0.80521","0.89242","10.06474","29.36200","0.00000","0.89242","0.80521","0.05001"
"0.80521","0.89511","10.09506","29.46200","0.00000","0.89511","0.80521","0.05001"
"0.80521","0.89321","10.07357","29.56200","0.00000","0.89321","0.80521","0.05001"
"0.80521","0.89032","10.04106","29.66200","0.00000","0.89032","0.80521","0.05001"
"0.80521","0.89709","10.11736","29.76200","0.00000","0.89709","0.80521","0.05001"
"0.80521","0.89059","10.04411","29.86200","0.00000","0.89059","0.80521","0.05001"
"0.80521","0.88982","10.03539","29.96200","0.00000","0.88982","0.80521","0.05001"
"0.80521","0.89059","10.04406","30.06200","0.00000","0.89059","0.80521","0.05001"
"0.80521","0.89682","10.11432","30.16200","0.00000","0.89682","0.80521","0.05001"
"0.80521","0.89524","10.09656","30.26200","0.00000","0.89524","0.80521","0.05001"
"0.80521","0.89670","10.11297","30.36200","0.00000","0.89670","0.80521","0.05001"
"0.80521","0.89439","10.08690","30.46200","0.00000","0.89439","0.80521","0.05001"
"0.80521","0.89808","10.12856","30.56200","0.00000","0.89808","0.80521","0.05001"
"0.80521","0.89133","10.05245","30.66200","0.00000","0.89133","0.80521","0.05001"
"0.80521","0.89417","10.08439","30.76200","0.00000","0.89417","0.80521","0.05001"
"0.80521","0.88766","10.01107","30.86200","0.00000","0.88766","0.80521","0.05001"
"0.80521","0.89682","10.11438","30.96200","0.00000","0.89682","0.80521","0.05001"
"0.80521","0.90216","10.17456","31.06200","0.00000","0.90216","0.80521","0.05001"
"0.80521","0.90451","10.20105","31.16200","0.00000","0.90451","0.80521","0.05001"
"0.80521","0.89626","10.10796","31.26200","0.00000","0.89626","0.80521","0.05001"
"0.80521","0.89132","10.05231","31.36200","0.00000","0.89132","0.80521","0.05001"
"0.80521","0.89384","10.08077","31.46200","0.00000","0.89384","0.80521","0.05001"
"0.80521","0.89277","10.06866","31.56200","0.00000","0.89277","0.80521","0.05001"
"0.80521","0.90474","10.20363","31.66200","0.00000","0.90474","0.80521","0.05001"
"0.80521","0.89825","10.13049","31.76200","0.00000","0.89825","0.80521","0.05001"
"0.80521","0.89612","10.10646","31.86200","0.00000","0.89612","0.80521","0.05001"
"0.80521","0.89503","10.09418","31.96200","0.00000","0.89503","0.80521","0.05001"
"0.80521","0.89455","10.08875","32.06200","0.00000","0.89455","0.80521","0.05001"
"0.80521","0.89473","10.09077","32.16200","0.00000","0.89473","0.80521","0.05001"
